accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp,Activity
0.407752,2.835703,7.607929,0.565712,-0.372628,0.389602,30:10.4,1
0.452509,3.112029,9.821676,-0.144167,0.189803,-0.308478,30:10.5,1
0.319735,2.964435,10.433603,0.199993,0.145617,-0.107063,30:10.6,1
0.130229,0.721799,12.220288,0.566383,-0.139154,0.140604,30:10.7,1
1.002914,1.581611,8.221054,0.031993,0.965739,0.160445,30:10.8,1
0.415835,2.410288,6.177204,0.557357,0.369209,0.330755,30:10.9,1
0.809068,2.872077,8.705896,-0.116563,0.289064,0.035834,30:11.0,1
0.5531,3.492687,11.130704,0.12172,-0.075483,0.121072,30:11.1,1
0.956361,1.584156,15.279776,0.101137,-0.416976,0.110345,30:11.2,1
-0.032333,1.474135,10.218351,-0.346483,-0.379904,-0.250226,30:11.3,1
0.639021,1.71214,7.132368,-1.091417,-0.306939,-0.446883,30:11.4,1
0.509241,2.574496,6.843768,0.262706,-0.450612,-0.10202,30:11.5,1
0.258512,2.927762,9.835746,0.002996,-0.265693,-0.33244,30:11.6,1
0.813109,2.655628,11.147768,0.228916,0.077846,-0.10553,30:11.7,1
0.198787,0.821641,11.896361,0.304426,0.133729,0.01212,30:11.8,1
1.219364,1.927242,7.561077,0.057364,0.550699,0.269901,30:11.9,1
0.479453,2.595752,6.561156,0.899991,0.334196,0.423255,30:12.0,1
0.704585,3.347489,8.01628,-0.125978,0.249777,0.027608,30:12.1,1
0.188308,3.377876,12.264147,0.121702,0.157794,0.139115,30:12.2,1
0.584834,1.494792,14.99402,0.193008,-0.210784,-0.043734,30:12.3,1
-0.741408,1.558709,9.60313,-0.12432,-0.132267,-0.176288,30:12.4,1
0.266895,1.607657,7.524104,-1.315522,-0.334584,-0.429791,30:12.5,1
0.464185,2.702181,7.281458,0.322748,-0.271147,0.211136,30:12.6,1
0.573907,3.178191,10.053244,-0.029046,-0.143923,-0.315137,30:12.7,1
0.816253,3.067421,11.486514,0.226133,0.045539,-0.066714,30:12.8,1
0.345931,1.449286,10.86306,0.471602,0.047568,0.058581,30:12.9,1
0.839155,1.871708,7.196884,0.049962,0.738285,0.112466,30:13.0,1
0.232167,2.637665,6.306835,0.628997,0.452801,0.374093,30:13.1,1
0.357457,3.233276,9.295969,-0.018835,0.363537,0.371893,30:13.2,1
0.206271,3.509901,11.656859,-0.030379,0.12659,0.139102,30:13.3,1
0.588726,1.763483,13.340408,0.337225,-0.309656,0.008233,30:13.4,1
-0.399669,1.523083,10.290501,0.022292,-0.536573,-0.152725,30:13.5,1
0.334405,2.121538,6.757548,-0.948017,0.046854,-0.343833,30:13.6,1
0.124391,2.673441,7.772587,0.035724,-0.360459,0.068646,30:13.7,1
0.335452,2.985841,10.469229,0.126454,0.050413,-0.435528,30:13.8,1
1.075364,2.959346,11.77182,0.193217,-0.073318,-0.063941,30:13.9,1
0.948877,1.056653,10.464439,0.486484,0.001535,0.09381,30:14.0,1
0.823138,1.739533,8.501122,0.038873,0.632103,0.255138,30:14.1,1
0.32228,2.612218,6.837781,0.6216,0.328076,0.326639,30:14.2,1
0.627794,2.857258,8.490195,-0.386718,0.210847,-0.023859,30:14.3,1
-0.046254,3.133584,12.211456,0.106435,0.139629,0.196848,30:14.4,1
0.14894,1.498683,12.970677,0.175269,-0.265575,0.015578,30:14.5,1
-0.707728,1.236129,9.83904,-0.070596,-0.190294,-0.181628,30:14.6,1
0.5769,1.672921,6.928342,-0.863087,-0.100565,-0.436087,30:14.7,1
0.430804,2.753225,7.591913,0.125656,-0.253034,0.12417,30:14.8,1
0.596809,3.035238,10.858869,-0.023622,-0.178781,-0.316018,30:14.9,1
1.439856,2.334695,11.311827,0.104501,-0.124749,-0.157338,30:15.0,1
1.110092,0.821192,10.231074,0.155797,0.104099,-0.039989,30:15.1,1
1.097967,1.655108,8.769364,0.134108,0.55925,0.451058,30:15.2,1
0.420027,2.671046,6.186335,0.512008,0.352963,0.25375,30:15.3,1
0.664618,3.081791,9.32935,-0.143052,0.276395,0.134158,30:15.4,1
0.376767,3.274291,11.884835,0.035853,0.331428,0.139791,30:15.5,1
0.839754,1.397494,13.624518,0.385195,-0.113051,0.067599,30:15.6,1
-0.703088,1.324595,9.80027,0.033409,-0.156795,-0.197433,30:15.7,1
0.238903,1.783541,6.872359,-0.81434,0.010808,-0.606128,30:15.8,1
-0.079634,2.802772,7.299421,-0.212381,-0.179113,-0.189022,30:15.9,1
0.470023,3.138374,11.723022,0.027693,-0.113666,-0.345417,30:16.0,1
1.553619,2.913691,11.562106,0.263873,-0.035843,-0.06136,30:16.1,1
1.218017,1.028362,10.145752,0.123558,-0.08905,-0.054073,30:16.2,1
1.001418,1.518891,8.691077,-0.056117,0.49952,0.436179,30:16.3,1
0.472567,2.627187,6.2275,0.46827,0.062492,0.404332,30:16.4,1
0.691712,3.482957,8.855435,-0.209897,-0.009814,0.207876,30:16.5,1
-0.368833,3.362158,11.460318,-0.051722,0.30457,0.161725,30:16.6,1
-0.180525,1.420247,12.663516,0.218681,-0.117253,0.164644,30:16.7,1
-0.989892,1.402434,9.623787,0.06942,0.199632,-0.094002,30:16.8,1
0.200433,1.967509,6.649622,-0.810376,0.112174,-0.735542,30:16.9,1
0.548609,2.880909,8.092921,-0.116496,0.054412,-0.051554,30:17.0,1
0.848585,2.674788,11.431578,-0.012242,-0.009604,-0.319441,30:17.1,1
1.357677,1.911525,13.236674,0.2402,-0.211016,-0.179795,30:17.2,1
1.434617,1.243464,9.453292,0.210079,-0.227983,0.110402,30:17.3,1
1.224454,1.802402,7.502249,-0.076235,0.607215,0.305436,30:17.4,1
0.285007,2.928959,6.586154,0.476447,0.126156,0.329071,30:17.5,1
0.633034,3.266358,9.256601,-0.170244,0.17034,0.152766,30:17.6,1
-0.498913,3.059937,11.019485,0.085819,0.286944,0.257486,30:17.7,1
-0.21151,1.389111,11.698323,0.448212,-0.048377,0.196705,30:17.8,1
-1.05336,1.609303,9.327254,0.0883,-0.17287,-0.07944,30:17.9,1
0.275128,1.772913,7.307803,-0.979472,0.127359,-0.644282,30:18.0,1
0.419278,2.722389,8.155491,0.028934,-0.164585,-0.107523,30:18.1,1
1.050216,2.836601,11.427536,0.117527,-0.005797,-0.347602,30:18.2,1
2.169439,2.283501,12.973521,0.040254,-0.168833,-0.225559,30:18.3,1
1.936523,0.671504,9.957443,0.148859,-0.021748,0.219704,30:18.4,1
0.703986,2.057471,7.952812,-0.117358,0.481056,0.397832,30:18.5,1
0.435744,2.965783,6.845116,0.407154,0.202092,0.475184,30:18.6,1
0.748444,3.206632,9.00677,-0.138914,0.220947,0.247772,30:18.7,1
-1.050216,3.344794,10.878777,0.216224,0.078039,0.243624,30:18.8,1
-0.593815,1.523532,11.342812,0.183712,-0.221549,-0.057379,30:18.9,1
-0.772543,1.375041,9.149573,0.085158,0.151449,-0.145848,30:19.0,1
0.110171,1.720971,6.747668,-0.968193,0.16523,-0.529304,30:19.1,1
0.309257,2.891687,7.823481,-0.179877,-0.210093,-0.105163,30:19.2,1
0.904419,2.831961,11.868968,-0.064473,-0.106455,-0.37966,30:19.3,1
2.163301,2.340832,13.703553,0.231302,-0.026909,-0.177541,30:19.4,1
1.804348,1.035996,9.802216,0.222453,-0.043589,-0.025731,30:19.5,1
0.482297,1.818568,7.362739,-0.021847,0.71495,0.252374,30:19.6,1
0.204026,2.623145,6.493048,0.32587,0.320124,0.213438,30:19.7,1
1.059796,3.268603,8.659642,-0.173195,-0.019363,0.170347,30:19.8,1
-0.490979,3.388504,11.128009,0.279719,0.006855,0.251095,30:19.9,1
0.004491,1.346899,12.637919,0.188728,-0.243068,0.014679,30:20.0,1
-0.881367,1.585802,9.040151,0.041782,-0.143362,-0.182754,30:20.1,1
0.579295,1.950893,7.222481,-0.737445,0.173254,-0.522776,30:20.2,1
0.706082,2.938839,7.394623,-0.344511,-0.041683,-0.255997,30:20.3,1
0.747096,3.003654,11.981684,0.198994,-0.060496,-0.35413,30:20.4,1
1.700464,2.581532,13.048216,0.346772,-0.047673,-0.224835,30:20.5,1
1.421145,1.26951,9.422007,0.088364,-0.068339,0.073337,30:20.6,1
0.693957,1.866319,7.944429,-0.38084,0.097257,0.525469,30:20.7,1
0.11541,2.804418,6.705456,0.142962,-0.069145,0.306953,30:20.9,1
0.236658,3.044519,8.535999,0.086819,-0.039191,0.370781,30:20.9,1
-0.742606,3.025209,11.536659,0.160335,0.154165,0.175065,30:21.1,1
-0.557141,1.567391,11.189681,0.304603,-0.078243,0.137804,30:21.2,1
-0.872236,1.415906,9.8823,0.109032,0.274945,-0.033925,30:21.3,1
0.546064,1.9955,7.10243,-0.728648,0.300531,-0.537777,30:21.4,1
0.420176,2.699636,7.754025,-0.333399,-0.082886,-0.185465,30:21.5,1
0.897534,2.893633,11.222463,0.279977,-0.07153,-0.172574,30:21.6,1
1.13988,2.793042,12.13736,0.292366,-0.135586,-0.104864,30:21.7,1
0.911305,0.991239,10.067914,0.170056,0.020578,0.135699,30:21.8,1
0.669408,1.787134,8.041577,-0.547188,0.045251,0.407697,30:21.9,1
0.474813,2.959047,6.949748,-0.069775,-0.114591,0.352908,30:22.0,1
0.611029,3.377726,8.88193,0.051763,0.067703,0.450808,30:22.1,1
0.494721,3.155887,11.426339,0.201097,0.174749,0.177118,30:22.2,1
0.507744,1.703458,13.494288,0.29072,-0.265016,0.03341,30:22.3,1
-0.409249,1.60601,8.930579,0.10287,0.216333,-0.044602,30:22.4,1
0.007335,1.773213,7.203021,-0.539903,0.360244,-0.462473,30:22.5,1
0.237556,2.631378,7.331155,-0.414717,0.046953,-0.249055,30:22.6,1
0.609383,3.127896,11.311078,0.130175,-0.008656,-0.303857,30:22.7,1
1.162782,3.199896,12.124936,0.348223,-0.217173,-0.145515,30:22.8,1
0.866698,1.318009,9.63681,0.108904,-0.198294,-0.033174,30:22.9,1
0.970881,1.7792,8.709788,-0.609295,-0.074208,0.301222,30:23.0,1
0.239951,2.733166,6.131998,-0.350546,-0.249882,0.190414,30:23.1,1
0.477956,3.04407,8.850196,-0.166407,0.041851,0.40936,30:23.2,1
-0.329165,3.302433,11.647429,0.082723,0.052036,0.344846,30:23.3,1
-0.297132,1.545386,13.114977,0.284066,-0.075111,0.052613,30:23.4,1
-0.876727,1.558409,9.605974,0.061261,0.119639,-0.016289,30:23.5,1
0.179477,1.820514,6.959029,0.1843,0.346484,-0.109235,30:23.6,1
0.277224,2.97177,7.260801,-0.234595,0.237468,-0.364368,30:23.7,1
0.481249,3.091521,11.107951,0.304784,-0.001655,-0.358309,30:23.8,1
1.373843,2.316283,12.648697,0.297934,-0.199004,-0.203048,30:23.9,1
1.239872,1.001268,9.879605,-0.077227,-0.118477,-0.07928,30:24.0,1
0.92313,1.926793,7.466773,-0.620389,-0.57031,0.137681,30:24.1,1
0.296833,2.680476,6.624624,-0.401225,-0.127016,0.180283,30:24.2,1
0.146845,2.963238,9.269923,-0.160937,-0.129062,0.310822,30:24.3,1
-0.226928,2.820734,11.01724,0.213529,-0.061825,0.146581,30:24.4,1
-0.065115,1.287173,12.747641,0.385532,-0.311173,-0.048402,30:24.5,1
-0.583786,1.359174,10.121652,-0.080954,0.161251,-0.065066,30:24.6,1
0.287702,1.965563,6.48242,0.215173,0.186966,-0.004408,30:24.7,1
0.483046,2.816393,7.836504,-0.268322,0.222292,-0.347593,30:24.8,1
0.521516,3.293601,10.879077,0.045198,0.194612,-0.518029,30:24.9,1
1.097667,2.794688,11.634556,0.199555,-0.116794,-0.227815,30:25.0,1
1.017734,1.172811,9.790391,-0.071225,-0.18872,0.063633,30:25.1,1
0.827779,1.794169,7.415879,-0.705431,-0.484176,0.327133,30:25.2,1
0.336949,2.825375,6.520141,-0.237174,-0.12445,0.184647,30:25.3,1
0.356858,3.01039,9.091644,-0.04588,-0.189109,0.324065,30:25.4,1
0.059426,3.125051,11.849509,0.151972,0.03112,0.188207,30:25.5,1
0.466879,1.496139,13.626164,0.420036,-0.118402,0.07109,30:25.6,1
-0.758323,1.895359,9.383537,0.0308,0.156557,-0.012742,30:25.7,1
0.247286,1.738185,7.043752,-0.062782,0.348251,-0.022177,30:25.8,1
0.028141,2.929558,7.784861,-0.411399,0.256811,-0.342722,30:25.9,1
0.61552,3.129392,11.426488,0.16237,0.199916,-0.310004,30:26.0,1
1.440305,3.187771,11.756103,0.123516,-0.038393,-0.166828,30:26.1,1
1.06279,1.223855,10.009086,0.072852,-0.206027,-0.019341,30:26.2,1
0.347128,1.999991,7.624096,-0.738071,-0.417313,0.169533,30:26.3,1
0.215252,2.881059,6.612799,0.03505,-0.143234,0.360687,30:26.4,1
0.491129,3.066074,8.979976,0.042549,-0.051535,0.270196,30:26.5,1
0.141007,3.781287,12.418775,0.257634,0.063384,0.102055,30:26.6,1
0.001048,1.640439,12.038566,0.183594,-0.262475,0.020144,30:26.7,1
-0.566422,1.402434,9.21379,0.079235,-0.091587,-0.035484,30:26.8,1
0.095202,1.898502,6.162535,-0.974094,-0.003459,-0.389609,30:26.9,1
-0.173639,2.953658,7.248976,-0.17964,0.098934,0.164963,30:27.0,1
0.005688,3.476521,11.5651,0.17188,-0.07369,-0.249626,30:27.1,1
1.593137,2.638862,12.549753,0.287981,0.004138,-0.061827,30:27.2,1
1.07716,1.354384,9.429192,0.32744,-0.106751,0.150932,30:27.3,1
0.680934,1.979633,8.205786,0.249744,0.653018,0.241283,30:27.4,1
0.433948,2.988086,6.386469,0.586321,0.396688,0.391948,30:27.5,1
0.294438,3.077151,8.836275,0.048784,0.03231,0.433353,30:27.6,1
-0.504451,3.291206,11.756852,0.227875,0.320773,0.405392,30:27.7,1
-0.643961,1.179547,12.191847,0.481277,0.286568,0.466423,30:27.8,1
-1.384172,1.236728,8.808882,0.351465,0.717255,0.692498,30:27.9,1
0.047751,1.667832,6.985673,0.396155,-0.4352,0.178698,30:28.0,1
0.208965,2.594704,8.245004,-0.1002,-0.30008,0.140941,30:28.1,1
0.683479,2.857408,11.318114,-0.079184,-0.067561,0.244875,30:28.2,1
2.077979,2.014361,13.609399,-0.410462,0.050507,0.179121,30:28.3,1
1.693578,1.063838,10.426119,-0.231976,0.164425,0.078629,30:28.4,1
0.433199,1.643882,7.118447,-0.194915,-0.028408,0.117974,30:28.5,1
0.24534,2.649191,6.399642,-0.184762,-0.029634,0.234214,30:28.6,1
0.599354,2.878963,9.866283,0.099052,-0.074191,0.356669,30:28.7,1
-0.593067,3.158133,10.35337,-0.309935,-0.174584,-0.0912,30:28.8,1
-0.80772,1.86587,10.771002,0.543296,0.099086,-0.178651,30:28.9,1
-0.970582,0.988544,9.462872,0.055464,-0.08772,-0.493491,30:29.0,1
0.06242,1.616938,6.195916,0.124349,-0.154085,-0.306898,30:29.1,1
0.194895,2.554887,7.701784,0.41363,-0.045042,-0.0195,30:29.2,1
0.984503,2.925965,12.578194,0.200542,-0.415856,0.150004,30:29.3,1
2.11091,1.342259,14.501245,0.037947,0.059191,0.293114,30:29.4,1
2.018552,0.736019,9.49281,-0.195107,-0.094435,0.218349,30:29.5,1
0.296683,1.738784,7.024443,0.286885,0.083444,0.312877,30:29.6,1
0.282163,2.685715,7.320078,0.286831,-0.255915,0.29064,30:29.7,1
0.749791,3.114573,9.831256,0.052359,-0.276154,-0.036255,30:29.8,1
-0.474962,3.386109,10.845996,-0.249789,0.380739,-0.118496,30:29.9,1
-0.123942,1.866768,10.274634,0.084702,0.039798,-0.106778,30:30.0,1
-0.855321,1.452579,8.285121,-0.317519,0.425426,-0.443989,30:30.1,1
0.034578,1.715582,6.960526,0.199224,-0.090871,-0.10992,30:30.2,1
0.421523,2.637066,8.427924,0.449604,0.003008,-0.103704,30:30.3,1
0.885708,2.757266,11.240725,0.136915,-0.189852,0.081894,30:30.4,1
1.650618,1.340612,14.93609,-0.571289,-0.426275,0.173684,30:30.5,1
2.069297,1.131946,8.777298,-0.560319,-0.566915,-0.027606,30:30.6,1
0.360001,1.891167,6.801107,-0.111859,-0.098087,0.13678,30:30.7,1
0.163011,2.992427,7.326964,-0.032624,0.084882,0.232813,30:30.8,1
0.729433,3.441044,9.615105,-0.026354,-0.120296,0.062028,30:30.9,1
-0.664618,3.607798,10.461595,0.0736,0.088571,0.298597,30:31.0,1
-0.877475,1.708996,11.072624,0.389061,0.054212,0.026606,30:31.1,1
-0.867746,1.309627,7.593858,-0.143064,0.592093,-0.432565,30:31.2,1
0.153132,2.074386,6.960526,0.237088,0.177428,-0.228277,30:31.3,1
0.175884,3.015928,7.798034,0.264728,-0.436274,-0.165282,30:31.4,1
0.342637,2.996768,12.64241,-0.117695,0.184338,-0.043067,30:31.5,1
1.088686,1.453477,13.509108,-0.175405,-0.072789,0.168072,30:31.6,1
2.251917,1.193917,9.465866,-0.640034,0.013533,-0.01485,30:31.7,1
0.192051,1.743874,7.411538,-0.062949,-0.380158,-0.012783,30:31.8,1
0.293839,2.963238,6.806346,0.106812,-0.040834,0.29649,30:31.9,1
0.545615,3.287464,9.600585,0.057386,-0.185683,0.07551,30:32.0,1
-0.792751,3.714077,10.924882,-0.950933,-0.454544,-0.20901,30:32.1,1
-0.436492,2.194886,10.177935,0.375733,-0.129067,0.047519,30:32.2,1
-0.740809,1.485062,8.077802,-0.162683,0.096979,-0.582087,30:32.3,1
0.014669,1.974394,6.880741,-0.031278,0.215447,-0.307678,30:32.4,1
0.458646,2.927462,8.421787,0.459507,-0.109693,-0.068514,30:32.5,1
0.224234,3.100952,12.150084,-0.219544,0.364203,0.224284,30:32.6,1
1.643882,1.611848,13.754747,0.782006,-0.268409,0.414952,30:32.7,1
1.588048,1.186283,8.936866,0.028126,0.204721,0.213018,30:32.8,1
0.877475,1.959425,7.450457,0.06336,0.198282,-0.044171,30:32.9,1
0.694406,2.889441,6.47284,0.226006,-0.19738,0.036392,30:33.0,1
0.584085,3.429967,10.490934,0.023951,0.075895,-0.065656,30:33.1,1
-0.2404,3.493435,10.626402,-0.63461,0.042629,-0.52651,30:33.2,1
-0.149389,2.071243,10.267149,-0.135292,0.012423,-0.00233,30:33.3,1
-0.665815,1.356629,8.102052,0.135567,0.02005,-0.306808,30:33.4,1
0.270637,2.002985,6.294111,0.224812,0.054336,-0.089058,30:33.5,1
0.241298,2.758913,8.509205,0.174116,-0.110326,0.138352,30:33.6,1
0.072898,2.769241,12.133917,-0.65843,-0.3276,0.213177,30:33.7,1
1.181044,1.073867,13.809533,0.165545,-0.354568,0.424183,30:33.8,1
1.629811,1.398691,9.105266,0.027694,-0.170022,0.319663,30:33.9,1
0.595462,2.324366,7.065308,0.113477,0.216108,0.104951,30:34.0,1
0.493224,3.046764,7.608528,0.260525,-0.260004,0.104457,30:34.1,1
0.717907,3.901786,10.02645,0.125305,0.2768,0.202306,30:34.2,1
-0.388143,3.720813,11.039843,-0.128412,0.33908,-0.606866,30:34.3,1
-0.12499,2.569108,8.127648,0.305426,0.160539,-0.092216,30:34.4,1
-0.439785,1.393153,8.045769,0.059353,0.02933,-0.439151,30:34.5,1
-0.241448,2.349514,7.286248,0.231016,-0.159832,-0.106353,30:34.6,1
0.193697,3.014132,8.831036,-0.18977,0.023409,0.167412,30:34.7,1
0.053589,3.119214,11.662398,-0.503292,-0.481384,0.051799,30:34.8,1
1.141077,0.948577,13.529765,-0.628187,-0.336636,0.141327,30:34.9,1
1.425037,1.02417,9.104816,-0.352058,-0.250856,0.276445,30:35.0,1
0.536335,2.142944,6.598279,0.112978,0.086656,0.241764,30:35.1,1
0.339195,2.944976,7.899523,0.211833,0.031881,0.187999,30:35.2,1
0.950374,3.723657,10.052047,-0.039853,0.136734,0.278671,30:35.3,1
-0.461341,3.729494,11.600277,0.439907,0.020981,-0.148555,30:35.4,1
-0.087269,2.449656,8.509205,-0.407119,0.329607,-0.594746,30:35.5,1
-0.607587,1.257086,8.83403,0.279209,0.028002,-0.265452,30:35.6,1
-0.077688,2.320924,6.707851,0.330675,-0.212193,-0.030855,30:35.7,1
0.137714,2.793192,8.39125,-0.161343,0.195427,0.034896,30:35.8,1
0.093106,3.01054,11.662697,-0.25134,0.062085,0.044979,30:35.9,1
1.657952,1.171913,13.955479,-0.448706,-0.189102,-0.061424,30:36.0,1
1.868115,1.559756,8.245603,-0.090369,-0.345271,0.039948,30:36.1,1
0.295336,2.233805,6.954239,0.067355,-0.153632,0.040946,30:36.2,1
0.383952,2.891088,8.105944,-0.04282,-0.11243,0.102163,30:36.3,1
0.89454,3.787723,9.942025,-0.337486,0.107436,0.137699,30:36.4,1
-0.435744,3.6786,11.213631,0.639028,-0.054968,0.14015,30:36.5,1
-0.392933,2.21195,9.05497,-0.418004,0.513007,-0.485459,30:36.6,1
-0.241149,1.635499,7.79504,0.094465,0.107719,-0.18262,30:36.7,1
0.127984,2.48618,6.338569,0.446165,-0.198396,0.079027,30:36.8,1
0.092358,2.965483,8.909922,-0.110478,0.706771,-0.052065,30:36.9,1
0.117805,2.946622,11.612402,0.441598,-0.042582,0.131162,30:37.0,1
1.30304,1.205294,13.965209,-0.53158,-0.15341,-0.144543,30:37.1,1
2.001488,1.23598,8.868757,-0.005609,-0.311222,0.050178,30:37.2,1
0.135768,2.111509,7.541617,0.096956,-0.089548,0.069465,30:37.3,1
0.315993,3.021467,7.356003,-0.056533,-0.348425,0.042551,30:37.4,1
0.737816,3.503764,10.077344,-0.643118,-0.357452,-0.03488,30:37.5,1
-0.47601,3.887117,10.702893,0.539582,-0.093709,0.318013,30:37.6,1
-0.531245,1.965862,9.164692,-0.200832,0.188826,-0.312912,30:37.7,1
-1.02926,1.102158,8.749904,0.178119,-0.259999,-0.096673,30:37.8,1
-0.005538,2.027683,6.834937,-0.15551,-0.072794,-0.217414,30:37.9,1
0.050146,2.842738,8.376581,-0.240455,0.695051,0.005918,30:38.0,1
0.1925,2.733166,12.100836,0.741646,0.645179,0.38568,30:38.1,1
1.090782,0.652942,13.472434,-0.619712,0.125251,-0.15269,30:38.2,1
1.934727,1.00995,9.543105,-0.026405,-0.136727,0.208658,30:38.3,1
0.207618,2.456242,6.935527,0.138302,-0.35123,0.144718,30:38.4,1
0.337548,2.829117,7.526798,-0.100612,-0.3561,0.008606,30:38.5,1
0.590672,3.469934,10.037677,-0.58664,-0.157096,0.17123,30:38.6,1
0.038919,3.027604,12.234359,0.290911,-0.219859,-0.051353,30:38.7,1
-0.157473,1.973197,9.575587,-0.265681,0.25553,-0.37486,30:38.8,1
-0.42796,1.765578,7.595355,0.129698,0.074637,-0.200017,30:38.9,1
-0.082928,2.425257,6.959777,0.235952,0.041634,-0.105718,30:39.0,1
0.017514,3.091821,7.741751,0.22383,0.699475,0.145357,30:39.1,1
-0.429906,2.927313,11.543246,0.646189,0.475212,0.281836,30:39.2,1
0.407902,1.189876,12.754677,-0.367543,0.237905,0.140248,30:39.3,1
1.677412,1.332978,10.144255,-0.13279,-0.371144,-0.011433,30:39.4,1
0.440833,2.307601,6.868018,0.227626,-0.14838,0.067327,30:39.5,1
0.721949,2.872676,7.41498,-0.125665,-0.185098,-0.006509,30:39.6,1
0.311502,3.715274,10.385553,-1.043345,-0.432362,-0.557308,30:39.7,1
0.08173,3.541785,12.048894,0.054497,-0.24521,0.111105,30:39.8,1
-0.238155,2.331402,10.008936,-0.332307,0.000956,-0.211019,30:39.9,1
-0.371228,1.897155,7.343878,-0.11445,0.109903,-0.122006,30:40.0,1
-0.181273,2.558629,6.315667,0.634433,-0.101175,0.339638,30:40.1,1
-0.118104,3.12565,9.086554,-0.188733,0.436427,0.071533,30:40.2,1
-0.274679,3.123405,11.14687,0.710003,0.097274,0.408733,30:40.3,1
0.111967,1.159938,12.612622,-0.23017,0.385311,0.025974,30:40.4,1
1.461561,1.533711,9.370364,-0.08578,0.039383,0.150169,30:40.5,1
0.42332,2.435136,7.229366,0.297578,-0.164952,0.151629,30:40.6,1
0.767304,3.009941,7.705975,0.026941,0.023774,-0.006794,30:40.7,1
0.464185,3.565735,11.48352,-0.592763,-0.003814,-0.588901,30:40.8,1
0.457,3.187322,13.376633,-0.262364,0.09892,-0.057938,30:40.9,1
-0.007634,2.425406,9.287287,0.119048,0.032076,-0.404956,30:41.0,1
0.100591,1.890419,7.912396,0.056674,-0.150696,-0.175326,30:41.1,1
0.026645,2.855612,6.330186,0.264561,-0.118467,0.27383,30:41.2,1
-0.291145,3.231929,8.705297,-0.27152,0.281655,0.47066,30:41.3,1
-0.376767,3.584895,11.253897,0.412957,0.292065,0.277068,30:41.4,1
0.06242,1.165177,13.178894,-0.019899,0.275609,0.145633,30:41.5,1
1.508862,1.875899,8.135283,0.269032,0.104064,0.110142,30:41.6,1
-0.03383,2.329306,6.400241,0.506699,-0.058449,0.034623,30:41.7,1
0.507145,2.87073,8.071515,0.065076,0.015295,-0.011016,30:41.8,1
0.72614,3.521876,10.75738,-0.561589,0.307768,-0.4555,30:41.9,1
1.277593,2.315984,13.643828,-0.20454,0.031972,-0.132428,30:42.0,1
-0.202229,2.052981,9.415121,0.255166,-0.01726,-0.244935,30:42.1,1
0.314197,2.195335,7.649543,0.177489,-0.3789,-0.084133,30:42.2,1
-0.051194,2.867737,7.440278,-0.142813,-0.283043,0.159105,30:42.3,1
-0.064366,3.488346,8.955577,-0.68178,-0.08965,0.223114,30:42.4,1
-0.45206,3.440745,10.599758,-0.079793,-0.257773,0.37359,30:42.5,1
0.573607,0.908611,12.384347,-0.171021,0.210758,0.278608,30:42.6,1
1.339714,1.729503,8.302784,0.097557,-0.025627,0.13082,30:42.7,1
-0.238005,2.417173,6.782097,0.342391,-0.120352,0.105797,30:42.8,1
0.204774,3.177143,7.826026,0.191969,0.446377,-0.059016,30:42.9,1
0.393681,3.770659,11.342663,-0.261484,0.092555,-0.468523,30:43.0,1
1.166973,2.80337,14.120736,-0.002416,-0.021451,-0.204567,30:43.1,1
-0.15867,1.907932,9.460776,0.175762,0.06927,-0.459628,30:43.2,1
0.455203,2.062112,7.488777,0.247623,-0.204721,-0.105672,30:43.3,1
-0.079634,2.655328,7.470515,0.204141,0.046904,0.281891,30:43.4,1
-0.030686,3.076552,8.62686,-0.776884,-0.359955,0.187003,30:43.5,1
-0.339195,3.266208,11.03146,-0.078173,-0.410331,0.332079,30:43.6,1
0.21136,1.059946,12.930411,-0.096664,-0.02923,0.206619,30:43.7,1
1.406475,1.792073,9.046438,0.06741,0.001448,0.22178,30:43.8,1
0.224832,2.464625,6.226901,0.325027,-0.201449,0.088476,30:43.9,1
0.413889,3.03419,7.671098,0.171226,0.519629,0.036955,30:44.1,1
0.446671,3.591332,10.891052,-0.122946,0.180218,-0.533086,30:44.2,1
0.627794,3.132536,13.604908,-0.160234,0.145409,-0.130447,30:44.3,1
-0.002395,2.394421,10.051448,0.14939,0.125496,-0.317916,30:44.4,1
-0.006137,2.095043,8.038284,0.19566,-0.129173,-0.259951,30:44.5,1
-0.029489,2.470163,6.839278,-0.171224,-0.068647,0.014603,30:44.6,1
-0.466131,3.634292,7.988139,-0.540544,-0.48148,0.219585,30:44.7,1
-0.016615,3.018922,11.022628,-0.476951,-0.461578,-0.064114,30:44.8,1
0.757724,1.395099,13.377232,0.141679,-0.058549,0.290754,30:44.9,1
1.163979,2.264491,8.382419,0.214726,-0.169804,0.153784,30:45.0,1
-0.002395,1.786984,8.128846,0.205618,0.036539,0.081954,30:45.1,1
0.302072,2.715952,7.226373,0.018187,0.270526,0.260272,30:45.2,1
0.437989,3.936813,8.664432,0.076423,0.559151,-0.463362,30:45.3,1
-1.008603,3.68818,11.162737,-0.173956,0.339728,-0.265273,30:45.4,1
-0.720003,1.710044,11.268268,-0.131208,-0.024625,-0.287992,30:45.5,1
-0.879721,1.437161,9.692644,0.40772,0.024164,0.022943,30:45.6,1
-0.457449,2.527793,7.620802,0.091546,-0.039854,0.01645,30:45.7,1
